unmet,Latitude,Longitude
,,
,,
1,,
,,
,,
,,
1,,
1,,
1,,
1,,
0,,
,,
,,
,,
,50.257751,58.432675
,50.257751,58.432675
0,50.257751,58.432675
0,50.257751,58.432675
0,50.257751,58.432675
0,50.257751,58.432675
,50.257751,58.432675
,50.257751,58.432675
,50.257751,58.432675
,50.257751,58.432675
,50.257751,58.432675
,50.257751,58.432675
0,50.257751,58.432675
,50.257751,58.432675
,50.257751,58.432675
,50.257751,58.432675
,50.257751,58.432675
,50.257751,58.432675
,50.257751,58.432675
0,50.257751,58.432675
,50.257751,58.432675
,50.257751,58.432675
,50.257751,58.432675
,50.257751,58.432675
,50.257751,58.432675
,50.257751,58.432675
,50.257751,58.432675
,50.257751,58.432675
0,50.257751,58.432675
0,50.257751,58.432675
,50.257751,58.432675
,50.257751,58.432675
,50.257751,58.432675
,50.257751,58.432675
,50.257751,58.432675
,50.257751,58.432675
,50.257751,58.432675
0,50.257751,58.432675
,50.257751,58.432675
0,50.257751,58.432675
,50.257751,58.432675
,50.257751,58.432675
0,50.257751,58.432675
,50.289255,57.152803
,50.257751,58.432675
,50.257751,58.432675
0,50.257751,58.432675
,50.257751,58.432675
0,43.869715,77.072245
,43.866655,77.051384
,44.392552,77.432845
,43.855299,77.062393
0,43.830864,77.049364
0,43.866655,77.051384
0,43.866655,77.051384
,43.866655,77.051384
,43.866655,77.051384
0,43.866655,77.051384
,43.869715,77.072245
,43.866655,77.051384
1,43.866655,77.051384
,43.869715,77.072245
,43.866655,77.051384
0,44.278839,77.689401
1,43.855299,77.062393
,43.866655,77.051384
,43.830864,77.049364
1,43.869715,77.072245
,43.846801,77.052129
0,43.855299,77.062393
0,43.866655,77.051384
,43.846801,77.052129
0,43.866655,77.051384
0,43.866655,77.051384
0,43.869715,77.072245
1,43.866655,77.051384
,43.866655,77.051384
0,43.866655,77.051384
,43.866655,77.051384
,43.866655,77.051384
,43.866655,77.051384
,43.866655,77.051384
0,43.866655,77.051384
1,43.866655,77.051384
,43.866655,77.051384
1,43.866655,77.051384
0,43.866655,77.051384
1,43.866655,77.051384
0,43.866655,77.051384
0,43.866655,77.051384
0,43.866655,77.051384
0,43.866655,77.051384
0,43.866655,77.051384
0,43.866655,77.051384
1,43.866655,77.051384
1,43.866655,77.051384
,43.866655,77.051384
,43.866655,77.051384
0,43.866655,77.051384
0,43.866655,77.051384
0,43.866655,77.051384
1,43.866655,77.051384
,43.866655,77.051384
0,43.866655,77.051384
,43.866655,77.051384
0,43.866655,77.051384
,43.866655,77.051384
,43.866655,77.051384
1,43.866655,77.051384
0,43.866655,77.051384
,43.866655,77.051384
,43.866655,77.051384
1,43.866655,77.051384
,44.860105,78.762861
0,44.860105,78.762861
,44.860105,78.762861
,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
0,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
0,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
0,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
0,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
0,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
0,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
0,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
,44.861848,78.772495
0,44.861848,78.772495
,44.861848,78.772495
0,44.861848,78.772495
0,43.351483,77.460067
,43.351483,77.460067
0,43.351483,77.460067
,43.351483,77.460067
,43.351483,77.460067
,43.351483,77.460067
0,43.351483,77.460067
,43.351483,77.460067
0,43.351483,77.460067
0,43.351483,77.460067
,43.351483,77.460067
,43.351483,77.460067
,43.351483,77.460067
0,43.351483,77.460067
,43.351483,77.460067
,43.351483,77.460067
,43.351483,77.460067
0,43.351483,77.460067
,43.351483,77.460067
0,43.351483,77.460067
,43.351483,77.460067
0,43.351483,77.460067
,43.351483,77.460067
0,43.351483,77.460067
,43.351483,77.460067
,43.351483,77.460067
,43.351483,77.460067
0,43.351483,77.460067
,43.351483,77.460067
,43.351483,77.460067
0,43.351483,77.460067
0,43.351483,77.460067
,43.351483,77.460067
0,43.351483,77.460067
1,43.351483,77.460067
,43.351483,77.460067
0,43.351483,77.460067
,43.351483,77.460067
,43.351483,77.460067
,43.351483,77.460067
,43.351483,77.460067
0,43.351483,77.460067
0,43.351483,77.460067
,43.351483,77.460067
,43.351483,77.460067
0,43.351483,77.460067
,43.351483,77.460067
,43.351483,77.460067
0,43.351483,77.460067
,43.351483,77.460067
,43.351483,77.460067
0,43.351483,77.460067
1,43.351483,77.460067
0,43.351483,77.460067
0,43.351483,77.460067
0,43.351483,77.460067
0,43.351483,77.460067
,43.351483,77.460067
,43.351483,77.460067
,43.351483,77.460067
,43.351483,77.460067
0,43.351483,77.460067
0,43.351483,77.460067
0,43.351483,77.460067
,43.351483,77.460067
,43.351483,77.460067
,43.532663,78.273242
,43.532663,78.273242
0,43.532663,78.273242
,43.532663,78.273242
0,43.532663,78.273242
0,43.532663,78.273242
,43.532663,78.273242
,43.532663,78.273242
0,43.532663,78.273242
,43.532663,78.273242
0,43.532663,78.273242
1,43.532663,78.273242
,43.532663,78.273242
,43.532663,78.273242
0,43.532663,78.273242
,43.532663,78.273242
,43.532663,78.273242
,43.532663,78.273242
,43.532663,78.273242
0,43.532663,78.273242
,43.532663,78.273242
,43.532663,78.273242
1,43.532663,78.273242
,43.532663,78.273242
0,43.532663,78.273242
0,43.532663,78.273242
0,43.532663,78.273242
,43.532663,78.273242
,43.532663,78.273242
,43.532663,78.273242
,43.532663,78.273242
0,43.532663,78.273242
0,43.532663,78.273242
0,43.532663,78.273242
,43.532663,78.273242
,43.532663,78.273242
,43.532663,78.273242
0,43.532663,78.273242
,43.532663,78.273242
,43.532663,78.273242
,43.532663,78.273242
,43.532663,78.273242
0,43.532663,78.273242
,43.532663,78.273242
0,43.532663,78.273242
,43.532663,78.273242
0,43.532663,78.273242
0,43.532663,78.273242
,43.532663,78.273242
,43.532663,78.273242
,43.529142,77.748069
,43.529142,77.748069
,43.529142,77.748069
,43.529142,77.748069
0,43.529142,77.748069
,43.529142,77.748069
0,43.529142,77.748069
,43.529142,77.748069
,43.529142,77.748069
,43.529142,77.748069
,43.529142,77.748069
,43.529142,77.748069
,43.529142,77.748069
0,43.529142,77.748069
,43.529142,77.748069
,43.529142,77.748069
0,43.529142,77.748069
,43.529142,77.748069
,43.529142,77.748069
0,43.529142,77.748069
,43.529142,77.748069
,43.529142,77.748069
,43.529142,77.748069
,43.529142,77.748069
0,43.529142,77.748069
0,43.529142,77.748069
,43.529142,77.748069
,43.529142,77.748069
,43.529142,77.748069
,43.529142,77.748069
,43.529142,77.748069
,43.529142,77.748069
0,43.529142,77.748069
,43.529142,77.748069
,43.529142,77.748069
,43.529142,77.748069
,43.529142,77.748069
,43.529142,77.748069
,43.529142,77.748069
0,43.529142,77.748069
,43.529142,77.748069
0,43.529142,77.748069
1,43.529142,77.748069
,43.529142,77.748069
0,43.529142,77.748069
,43.529142,77.748069
,43.529142,77.748069
0,43.529142,77.748069
,43.529142,77.748069
,43.529142,77.748069
,43.529142,77.748069
,43.529142,77.748069
0,43.471439,77.195962
,43.471439,77.195962
,43.471439,77.195962
0,43.471439,77.195962
,43.471439,77.195962
0,43.471439,77.195962
,43.471439,77.195962
0,43.471439,77.195962
,43.471439,77.195962
1,43.471439,77.195962
,43.471439,77.195962
0,43.471439,77.195962
,43.471439,77.195962
,43.471439,77.195962
,43.471439,77.195962
,43.471439,77.195962
0,43.471439,77.195962
,43.471439,77.195962
,43.471439,77.195962
,43.471439,77.195962
1,43.471439,77.195962
,43.471439,77.195962
,43.471439,77.195962
,43.471439,77.195962
,43.471439,77.195962
,43.471439,77.195962
,43.471439,77.195962
,43.471439,77.195962
,43.471439,77.195962
,43.471439,77.195962
,43.471439,77.195962
,43.471439,77.195962
0,43.471439,77.195962
,43.471439,77.195962
,43.471439,77.195962
,43.471439,77.195962
,43.471439,77.195962
0,43.471439,77.195962
,43.471439,77.195962
,43.471439,77.195962
,43.471439,77.195962
,50.176609,65.195267
0,43.473289,77.350967
,50.176609,65.195267
,50.176609,65.195267
0,50.176609,65.195267
0,50.176609,65.195267
,50.176609,65.195267
,50.176609,65.195267
,50.176609,65.195267
0,50.176609,65.195267
,50.176609,65.195267
0,50.176609,65.195267
,50.176609,65.195267
0,50.176609,65.195267
0,50.518715,5.2396656
,50.176609,65.195267
,50.176609,65.195267
,50.176609,65.195267
,50.176609,65.195267
0,50.176609,65.195267
0,50.176609,65.195267
0,50.176609,65.195267
0,50.176609,65.195267
,50.176609,65.195267
0,50.176609,65.195267
,50.176609,65.195267
0,50.176609,65.195267
,43.473289,77.350967
,50.176609,65.195267
,,
0,50.176609,65.195267
0,50.176609,65.195267
0,50.176609,65.195267
,50.176609,65.195267
0,50.176609,65.195267
,50.176609,65.195267
0,50.176609,65.195267
,50.176609,65.195267
,50.176609,65.195267
0,50.176609,65.195267
,50.176609,65.195267
,50.176609,65.195267
0,50.176609,65.195267
,50.176609,65.195267
,50.176609,65.195267
,50.176609,65.195267
0,50.176609,65.195267
,50.176609,65.195267
0,50.176609,65.195267
,50.176609,65.195267
,43.595208,78.259005
,43.595208,78.259005
,43.595208,78.259005
,43.595208,78.259005
0,43.595208,78.259005
1,43.595208,78.259005
0,43.595208,78.259005
,43.595208,78.259005
,43.595208,78.259005
,43.595208,78.259005
,43.595208,78.259005
1,43.595208,78.259005
,43.595208,78.259005
1,43.595208,78.259005
,43.595208,78.259005
,43.595208,78.259005
,43.595208,78.259005
,43.595208,78.259005
,43.595208,78.259005
,43.595208,78.259005
,43.595208,78.259005
,43.595208,78.259005
,43.595208,78.259005
0,43.595208,78.259005
0,43.595208,78.259005
0,43.595208,78.259005
,43.595208,78.259005
,43.595208,78.259005
0,43.595208,78.259005
,43.595208,78.259005
,43.595208,78.259005
,43.595208,78.259005
,43.595208,78.259005
,43.595208,78.259005
,43.595208,78.259005
0,43.595208,78.259005
,43.595208,78.259005
,43.595208,78.259005
,43.595208,78.259005
,43.595208,78.259005
0,43.595208,78.259005
,43.595208,78.259005
,43.595208,78.259005
,43.595208,78.259005
0,43.595208,78.259005
0,43.595208,78.259005
,43.595208,78.259005
,43.595208,78.259005
,43.595208,78.259005
,43.595208,78.259005
,43.595208,78.259005
,43.595208,78.259005
,43.595208,78.259005
,43.595208,78.259005
,43.173382,76.40424
,43.173382,76.40424
,43.173382,76.40424
1,43.173382,76.40424
1,43.173382,76.40424
,43.173382,76.40424
,43.173382,76.40424
,43.173382,76.40424
,43.173382,76.40424
,43.173382,76.40424
0,43.173382,76.40424
,43.173382,76.40424
,43.173382,76.40424
0,43.173382,76.40424
1,43.173382,76.40424
,43.173382,76.40424
,43.173382,76.40424
,43.173382,76.40424
0,43.173382,76.40424
0,43.173382,76.40424
,43.173382,76.40424
,43.173382,76.40424
,43.173382,76.40424
,43.173382,76.40424
0,43.173382,76.40424
0,43.173382,76.40424
,43.173382,76.40424
0,43.173382,76.40424
,43.173382,76.40424
0,43.173382,76.40424
,43.173382,76.40424
,43.173382,76.40424
,43.173382,76.40424
,43.173382,76.40424
1,43.173382,76.40424
0,43.173382,76.40424
0,43.173382,76.40424
,43.173382,76.40424
,43.173382,76.40424
,43.173382,76.40424
1,43.251324,76.360834
,43.251324,76.360834
,43.251324,76.360834
,43.251324,76.360834
,43.251324,76.360834
,43.251324,76.360834
,43.251324,76.360834
0,43.251324,76.360834
,43.251324,76.360834
0,43.251324,76.360834
0,43.251324,76.360834
0,43.251324,76.360834
1,43.251324,76.360834
,43.251324,76.360834
0,43.251324,76.360834
1,43.251324,76.360834
,43.251324,76.360834
1,43.251324,76.360834
,43.251324,76.360834
,43.251324,76.360834
,43.251324,76.360834
,43.251324,76.360834
0,43.251324,76.360834
0,43.251324,76.360834
,43.251324,76.360834
,43.251324,76.360834
0,43.251324,76.360834
0,43.251324,76.360834
,43.251324,76.360834
0,43.251324,76.360834
0,43.251324,76.360834
,43.251324,76.360834
,43.251324,76.360834
0,43.251324,76.360834
,43.251324,76.360834
,43.251324,76.360834
,43.251324,76.360834
,43.251324,76.360834
,43.251324,76.360834
,43.251324,76.360834
1,43.251324,76.360834
0,43.251324,76.360834
0,43.251324,76.360834
0,43.251324,76.360834
0,43.251324,76.360834
0,43.251324,76.360834
,43.251324,76.360834
,43.251324,76.360834
,43.251324,76.360834
,45.285139,77.963864
0,45.285139,77.963864
,45.285139,77.963864
,45.285139,77.963864
,45.285139,77.963864
,45.285139,77.963864
,45.285139,77.963864
,45.285139,77.963864
0,45.285139,77.963864
0,45.285139,77.963864
,45.285139,77.963864
,45.285139,77.963864
0,45.285139,77.963864
0,45.285139,77.963864
0,45.285139,77.963864
,45.285139,77.963864
,45.285139,77.963864
0,45.285139,77.963864
0,45.285139,77.963864
0,45.285139,77.963864
0,45.285139,77.963864
0,45.285139,77.963864
,45.285139,77.963864
0,45.285139,77.963864
,45.285139,77.963864
0,45.285139,77.963864
0,45.285139,77.963864
0,45.285139,77.963864
,45.285139,77.963864
,45.285139,77.963864
,45.285139,77.963864
0,45.285139,77.963864
0,45.285139,77.963864
,45.285139,77.963864
,45.285139,77.963864
,45.285139,77.963864
,45.285139,77.963864
0,45.285139,77.963864
,45.285139,77.963864
,45.285139,77.963864
0,45.285139,77.963864
0,45.285139,77.963864
0,45.285139,77.963864
,45.285139,77.963864
,45.285139,77.963864
0,45.285139,77.963864
,45.285139,77.963864
0,45.285139,77.963864
0,45.285139,77.963864
0,45.285139,77.963864
0,45.285139,77.963864
0,42.897979,71.432022
,54.764813,27.132331
,43.275597,76.671358
0,42.897979,71.432022
0,53.083258,67.730307
0,42.898372,71.397989
,42.920493,71.426415
0,42.922224,71.403838
0,42.922224,71.403838
,42.922224,71.403838
1,42.922224,71.403838
0,43.226958,76.80821
,43.253917,76.775318
,43.226958,76.80821
0,43.255432,76.774047
,43.257847,76.764865
0,43.255432,76.774047
0,43.253917,76.775318
0,43.226958,76.80821
,43.226958,76.80821
,43.257847,76.764865
0,43.226958,76.80821
0,43.257847,76.764865
,43.257847,76.764865
0,43.257847,76.764865
,43.257847,76.764865
0,43.257847,76.764865
,43.257847,76.764865
,43.257847,76.764865
,43.257847,76.764865
,43.257847,76.764865
,43.257847,76.764865
,43.257847,76.764865
0,43.257847,76.764865
,43.257847,76.764865
0,43.257847,76.764865
,43.257847,76.764865
,43.257847,76.764865
1,43.257847,76.764865
,43.257847,76.764865
1,43.257847,76.764865
0,43.257847,76.764865
0,43.257847,76.764865
,43.257847,76.764865
,43.257847,76.764865
0,43.257847,76.764865
1,43.257847,76.764865
0,43.257847,76.764865
,43.257847,76.764865
,43.257847,76.764865
,43.257847,76.764865
0,43.257847,76.764865
0,43.257847,76.764865
,43.257847,76.764865
,43.257847,76.764865
1,43.257847,76.764865
,43.257847,76.764865
0,43.257847,76.764865
,43.257847,76.764865
0,43.257847,76.764865
0,43.257847,76.764865
0,43.257847,76.764865
0,44.08764,79.966831
1,44.08764,79.966831
0,44.08764,79.966831
,44.08764,79.966831
0,44.08764,79.966831
0,44.08764,79.966831
0,44.08764,79.966831
0,44.08764,79.966831
,44.08764,79.966831
,44.08764,79.966831
,44.08764,79.966831
0,44.08764,79.966831
1,44.08764,79.966831
1,44.08764,79.966831
,44.08764,79.966831
,44.08764,79.966831
,44.08764,79.966831
,44.08764,79.966831
,44.08764,79.966831
1,44.08764,79.966831
,44.08764,79.966831
,44.08764,79.966831
,44.08764,79.966831
1,44.08764,79.966831
,44.08764,79.966831
,44.08764,79.966831
,44.08764,79.966831
,44.08764,79.966831
0,44.08764,79.966831
,44.08764,79.966831
,44.08764,79.966831
0,44.08764,79.966831
1,44.08764,79.966831
0,44.08764,79.966831
1,44.08764,79.966831
0,44.08764,79.966831
0,44.08764,79.966831
,44.08764,79.966831
0,44.08764,79.966831
1,44.08764,79.966831
,44.08764,79.966831
,44.08764,79.966831
,44.08764,79.966831
,44.08764,79.966831
,44.08764,79.966831
0,44.08764,79.966831
1,44.08764,79.966831
0,46.235655,78.939569
,46.235655,78.939569
0,46.235655,78.939569
,46.235655,78.939569
1,46.235655,78.939569
0,46.235655,78.939569
,46.235655,78.939569
,46.235655,78.939569
,46.235655,78.939569
,46.235655,78.939569
0,46.235655,78.939569
1,46.235655,78.939569
0,46.235655,78.939569
0,46.235655,78.939569
0,46.235655,78.939569
,46.235655,78.939569
0,42.198481,70.166418
0,46.235655,78.939569
,46.235655,78.939569
1,46.235655,78.939569
,46.235655,78.939569
0,46.235655,78.939569
,46.235655,78.939569
0,46.235655,78.939569
0,46.235655,78.939569
,46.235655,78.939569
0,46.235655,78.939569
0,46.235655,78.939569
,46.235655,78.939569
0,46.235655,78.939569
0,46.235655,78.939569
,46.235655,78.939569
,46.235655,78.939569
,46.235655,78.939569
,46.235655,78.939569
,46.235655,78.939569
0,46.235655,78.939569
,46.235655,78.939569
0,46.235655,78.939569
,46.235655,78.939569
,46.235655,78.939569
0,46.235655,78.939569
,46.235655,78.939569
,46.235655,78.939569
,46.235655,78.939569
0,46.235655,78.939569
,46.235655,78.939569
,46.235655,78.939569
,46.235655,78.939569
,46.235655,78.939569
0,46.235655,78.939569
0,46.235655,78.939569
0,43.294575,77.221869
,43.294575,77.221869
,43.302278,77.226922
,43.302278,77.226922
,43.302278,77.226922
,43.294575,77.221869
,43.302278,77.226922
,43.294575,77.221869
,43.294575,77.221869
